mikado.WCK01_AAH20201022_F8-rsc00094G102	ACY1;ABHD14A-ACY1	Acy1	Acy1	Acy1	LOC101960098	ACY1;ABHD14A-ACY1	ACY1;ABHD14A-ACY1	ACY1;ABHD14A-ACY1	Acy1
mikado.WCK01_AAH20201022_F8-rsc00094G103	RRP9	Rrp9	Rrp9	Rrp9	Rrp9	RRP9	RRP9	RRP9	Rrp9
mikado.WCK01_AAH20201022_F8-rsc00094G104	PCBP4	Pcbp4	Pcbp4	Pcbp4	Pcbp4	PCBP4	PCBP4	PCBP4	Pcbp4
mikado.WCK01_AAH20201022_F8-rsc00094G105	ABHD14B	Abhd14b	Abhd14b	Abhd14b	Abhd14b	ABHD14B	ABHD14B	ABHD14B	Abhd14b
mikado.WCK01_AAH20201022_F8-rsc00094G106	RPL29	Gm39147;Gm10913;Gm17669;Gm5218;Rpl29;Gm12508;Gm8940	LOC114093313;Rpl29	Rpl29	Rpl29	RPL29	RPL29	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G107	DUSP7	Dusp7	Dusp7	Dusp7	LOC101954990	DUSP7	DUSP7	DUSP7	Dusp7
mikado.WCK01_AAH20201022_F8-rsc00094G108	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G109	POC1A	Poc1a	Poc1a	Poc1a	Poc1a	POC1A	POC1A	POC1A	Poc1a
mikado.WCK01_AAH20201022_F8-rsc00094G110	ALAS1	Alas1	Alas1	Alas1	Alas1	ALAS1	ALAS1	ALAS1	Alas1
mikado.WCK01_AAH20201022_F8-rsc00094G111	TLR9	Tlr9	LOC114091524	Tlr9	LOC101961439	TLR9	TLR9	TLR9	Tlr9
mikado.WCK01_AAH20201022_F8-rsc00094G112	PPM1M	Ppm1m	Ppm1m	Ppm1m	Ppm1m	PPM1M	PPM1M	PPM1M	Ppm1m
mikado.WCK01_AAH20201022_F8-rsc00094G113	WDR82	Wdr82	Wdr82;LOC114082529	Wdr82	Wdr82	WDR82	WDR82	WDR82	Wdr82
mikado.WCK01_AAH20201022_F8-rsc00094G114	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G115	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G116	GLYCTK	Glyctk	Glyctk	Glyctk	Glyctk	GLYCTK	GLYCTK	GLYCTK	Glyctk
mikado.WCK01_AAH20201022_F8-rsc00094G117	NA	Col6a4	LOC114091369	LOC107143408	LOC101962956	Col6a4	Col6a4	NA	Col6a4
mikado.WCK01_AAH20201022_F8-rsc00094G118	COL6A5	Col6a5	Col6a5	Col6a5	Col6a5	COL6A5	COL6A5	COL6A5	Col6a5
mikado.WCK01_AAH20201022_F8-rsc00094G119	COL6A6	Col6a6	Col6a6	Col6a6	Col6a6	COL6A6	COL6A6	COL6A6	Col6a6
mikado.WCK01_AAH20201022_F8-rsc00094G120	PIK3R4	Pik3r4	Pik3r4	Pik3r4	Pik3r4	PIK3R4	PIK3R4	PIK3R4	Pik3r4
mikado.WCK01_AAH20201022_F8-rsc00094G121	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G122	ATP2C1	NA	Atp2c1	NA	Atp2c1	ATP2C1	ATP2C1	ATP2C1	NA
mikado.WCK01_AAH20201022_F8-rsc00094G123	NEK11	NA	Nek11	Nek11	Nek11	NEK11	NEK11	NEK11	NA
mikado.WCK01_AAH20201022_F8-rsc00094G124	ASTE1	Aste1	Aste1	Aste1	Aste1	ASTE1	ASTE1	ASTE1	Aste1
mikado.WCK01_AAH20201022_F8-rsc00094G125	NA	NA	LOC114091429	LOC107143162	LOC101960675	LOC114091429	LOC114091429	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G126	NUDT16	Nudt16	LOC114091527	LOC107143400	LOC101965734	NUDT16	NUDT16	NUDT16	Nudt16
mikado.WCK01_AAH20201022_F8-rsc00094G127	MRPL3	Mrpl3	Mrpl3	Mrpl3	Mrpl3	MRPL3	MRPL3	MRPL3	Mrpl3
mikado.WCK01_AAH20201022_F8-rsc00094G128	CPNE4	Cpne4	Cpne4	Cpne4	Cpne4	CPNE4	CPNE4	CPNE4	Cpne4
mikado.WCK01_AAH20201022_F8-rsc00094G129	ACP3	Acpp	Acp3	Acpp	Acpp	ACP3	ACP3	ACP3	Acpp
mikado.WCK01_AAH20201022_F8-rsc00094G130	DNAJC13	Dnajc13	Dnajc13	Dnajc13	Dnajc13	DNAJC13	DNAJC13	DNAJC13	Dnajc13
mikado.WCK01_AAH20201022_F8-rsc00094G131	ACKR4	Ackr4	Ackr4	Ackr4	Ackr4	ACKR4	ACKR4	ACKR4	Ackr4
mikado.WCK01_AAH20201022_F8-rsc00094G132	UBA5	Uba5	Uba5	Uba5	Uba5	UBA5	UBA5	UBA5	Uba5
mikado.WCK01_AAH20201022_F8-rsc00094G133	ACAD11	Acad11	Acad11	Acad11	Acad11	ACAD11	ACAD11	ACAD11	Acad11
mikado.WCK01_AAH20201022_F8-rsc00094G134	NPHP3	Nphp3	Nphp3	Nphp3	Nphp3	NPHP3	NPHP3	NPHP3	Nphp3
mikado.WCK01_AAH20201022_F8-rsc00094G135	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G136	TMEM108	Tmem108	Tmem108	Tmem108	Tmem108	TMEM108	TMEM108	TMEM108	Tmem108
mikado.WCK01_AAH20201022_F8-rsc00094G137	BFSP2	Bfsp2	Bfsp2	Bfsp2	Bfsp2	BFSP2	BFSP2	BFSP2	Bfsp2
mikado.WCK01_AAH20201022_F8-rsc00094G138	CDV3	Cdv3	LOC114098897;Cdv3	Cdv3	Cdv3	CDV3	CDV3-1	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G139	TOPBP1	Topbp1	Topbp1	Topbp1	Topbp1	TOPBP1	TOPBP1	TOPBP1	Topbp1
mikado.WCK01_AAH20201022_F8-rsc00094G140	NA	1300017J02Rik	LOC114091421	LOC107143385	Tf	1300017J02Rik	1300017J02Rik	NA	1300017J02Rik
mikado.WCK01_AAH20201022_F8-rsc00094G141	TF	Trf	Tf	LOC107143384	LOC101970831	TF	TF	TF	Trf
mikado.WCK01_AAH20201022_F8-rsc00094G143	SRPRB	Srprb	Srprb	Srprb	Srprb	SRPRB	SRPRB-1	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G144	RAB6B	Rab6a;Rab6b	Rab6a;Rab6b	Rab6b	Rab6a;Rab6b	RAB6B	RAB6B	RAB6B	Rab6a;Rab6b
mikado.WCK01_AAH20201022_F8-rsc00094G145	SLCO2A1	Slco2a1	Slco2a1	Slco2a1	Slco2a1	SLCO2A1	SLCO2A1	SLCO2A1	Slco2a1
mikado.WCK01_AAH20201022_F8-rsc00094G146	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G147	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G148	RYK	Ryk	Ryk	Ryk	Ryk	RYK	RYK	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G149	AMOTL2	Amotl2	Amotl2	Amotl2	Amotl2	AMOTL2	AMOTL2	AMOTL2	Amotl2
mikado.WCK01_AAH20201022_F8-rsc00094G150	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G151	CEP63	NA	Cep63	Cep63	Cep63	CEP63	CEP63	CEP63	NA
mikado.WCK01_AAH20201022_F8-rsc00094G152	ANAPC13	Anapc13	Anapc13	Anapc13	Anapc13	ANAPC13	ANAPC13	ANAPC13	Anapc13
mikado.WCK01_AAH20201022_F8-rsc00094G153	KY	Ky	Ky	Ky	Ky	KY	KY	KY	Ky
mikado.WCK01_AAH20201022_F8-rsc00094G154	EPHB1	Ephb1	Ephb1	LOC107143157	Ephb1	EPHB1	EPHB1	EPHB1	Ephb1
mikado.WCK01_AAH20201022_F8-rsc00094G155	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G156	PPP2R3A	Ppp2r3a	Ppp2r3a	Ppp2r3a	Ppp2r3a	PPP2R3A	PPP2R3A	PPP2R3A	Ppp2r3a
mikado.WCK01_AAH20201022_F8-rsc00094G157	NA	NA	LOC114091417	NA	NA	LOC114091417	LOC114091417	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G158	MSL2	Msl2	Msl2	Msl2	Msl2	MSL2	MSL2	MSL2	Msl2
mikado.WCK01_AAH20201022_F8-rsc00094G159	PCCB	Pccb	Pccb	Pccb	Pccb	PCCB	PCCB	PCCB	Pccb
mikado.WCK01_AAH20201022_F8-rsc00094G160	STAG1	Stag1	Stag1	Stag1	Stag1	STAG1	STAG1	STAG1	Stag1
mikado.WCK01_AAH20201022_F8-rsc00094G161	SLC35G2	Slc35g2	Slc35g2	Slc35g2	NA	SLC35G2	SLC35G2	SLC35G2	Slc35g2
mikado.WCK01_AAH20201022_F8-rsc00094G162	NCK1	Nck1	Nck1	Nck1	Nck1	NCK1	NCK1	NCK1	Nck1
mikado.WCK01_AAH20201022_F8-rsc00094G163	IL20RB	Il20rb	Il20rb	Il20rb	NA	IL20RB	IL20RB	IL20RB	Il20rb
mikado.WCK01_AAH20201022_F8-rsc00094G164	HSBP1	Hsbp1	Hsbp1;LOC114091356	Hsbp1	Hsbp1	HSBP1	HSBP1	HSBP1	Hsbp1
mikado.WCK01_AAH20201022_F8-rsc00094G165	SOX14	Sox14	Sox14	Sox14	Sox14	SOX14	SOX14	SOX14	Sox14
mikado.WCK01_AAH20201022_F8-rsc00094G166	CLDN18	Cldn18	Cldn18	Cldn18	Cldn18	CLDN18	CLDN18	CLDN18	Cldn18
mikado.WCK01_AAH20201022_F8-rsc00094G167	DZIP1L	Dzip1l	Dzip1l	Dzip1l	Dzip1l	DZIP1L	DZIP1L	DZIP1L	Dzip1l
mikado.WCK01_AAH20201022_F8-rsc00094G168	A4GNT	A4gnt	A4gnt	A4gnt	A4gnt	A4GNT	A4GNT	A4GNT	A4gnt
mikado.WCK01_AAH20201022_F8-rsc00094G169	DBR1	Dbr1	Dbr1	Dbr1	Dbr1	DBR1	DBR1	DBR1	Dbr1
mikado.WCK01_AAH20201022_F8-rsc00094G170	ARMC8	Armc8	Armc8	Armc8	Armc8	ARMC8	ARMC8	ARMC8	Armc8
mikado.WCK01_AAH20201022_F8-rsc00094G171	NME9	Nme9	Nme9	Nme9	Nme9	NME9	NME9	NME9	Nme9
mikado.WCK01_AAH20201022_F8-rsc00094G172	MRAS	Mras	Mras	Mras	Mras	MRAS	MRAS	MRAS	Mras
mikado.WCK01_AAH20201022_F8-rsc00094G173	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G174	ESYT3	Esyt3	Esyt3	Esyt3	Esyt3	ESYT3	ESYT3	ESYT3	Esyt3
mikado.WCK01_AAH20201022_F8-rsc00094G175	CEP70	Cep70	Cep70	Cep70	LOC106144962	CEP70	CEP70	CEP70	Cep70
mikado.WCK01_AAH20201022_F8-rsc00094G176	FAIM	Faim	Faim	Faim	Faim	FAIM	FAIM	FAIM	Faim
mikado.WCK01_AAH20201022_F8-rsc00094G177	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G178	PIK3CB	Pik3cb	Pik3cb	Pik3cb	Pik3cb	PIK3CB	PIK3CB	PIK3CB	Pik3cb
mikado.WCK01_AAH20201022_F8-rsc00094G179	FOXL2	Foxl2	Foxl2	NA	Foxl2	FOXL2	FOXL2	FOXL2	Foxl2
mikado.WCK01_AAH20201022_F8-rsc00094G180	PRR23C;PRR23A;PRR23B	Prr23a1;Prr23a3;Prr23a2	LOC114084575	LOC107135306	NA	PRR23C;PRR23A;PRR23B	PRR23C;PRR23A;PRR23B	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G181	PRR23C;PRR23A;PRR23B	Prr23a1;Prr23a3;Prr23a2	LOC114091411	LOC107143147	LOC101960490	PRR23C;PRR23A;PRR23B	PRR23C;PRR23A;PRR23B-1	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G182	MRPS22	Mrps22	Mrps22	Mrps22	Mrps22	MRPS22	MRPS22	MRPS22	Mrps22
mikado.WCK01_AAH20201022_F8-rsc00094G183	COPB2	Copb2	Copb2	Copb2	Copb2	COPB2	COPB2	COPB2	Copb2
mikado.WCK01_AAH20201022_F8-rsc00094G184	RBP2	Rbp2	Rbp2	Rbp2	Rbp2	RBP2	RBP2	RBP2	Rbp2
mikado.WCK01_AAH20201022_F8-rsc00094G185	RBP1	Rbp1	Rbp1	Rbp1	Rbp1	RBP1	RBP1	RBP1	Rbp1
mikado.WCK01_AAH20201022_F8-rsc00094G186	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G187	NMNAT3	Nmnat3	Nmnat3	Nmnat3	Nmnat3	NMNAT3	NMNAT3	NMNAT3	Nmnat3
mikado.WCK01_AAH20201022_F8-rsc00094G188	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G189	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G190	CLSTN2	Clstn2	Clstn2	NA	Clstn2	CLSTN2	CLSTN2	CLSTN2	Clstn2
mikado.WCK01_AAH20201022_F8-rsc00094G191	TRIM42	Trim42	Trim42	Trim42	Trim42	TRIM42	TRIM42	TRIM42	Trim42
mikado.WCK01_AAH20201022_F8-rsc00094G192	SLC25A36	Slc25a36	Slc25a36	Slc25a36	Slc25a36	SLC25A36	SLC25A36	SLC25A36	Slc25a36
mikado.WCK01_AAH20201022_F8-rsc00094G193	SPSB4	Spsb4	Spsb4	NA	Spsb4	SPSB4	SPSB4	SPSB4	Spsb4
mikado.WCK01_AAH20201022_F8-rsc00094G194	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G195	PXYLP1	Pxylp1	Pxylp1	Pxylp1	Pxylp1	PXYLP1	PXYLP1	PXYLP1	Pxylp1
mikado.WCK01_AAH20201022_F8-rsc00094G196	ZBTB38	NA	Zbtb38	Zbtb38	NA	ZBTB38	ZBTB38	ZBTB38	NA
mikado.WCK01_AAH20201022_F8-rsc00094G198	RASA2	Rasa2	Rasa2	Rasa2	Rasa2	RASA2	RASA2	RASA2	Rasa2
mikado.WCK01_AAH20201022_F8-rsc00094G199	NA	Gm28729	LOC117794700	NA	NA	Gm28729	Gm28729	NA	Gm28729
mikado.WCK01_AAH20201022_F8-rsc00094G200	RNF7	Rnf7	Rnf7	Rnf7	Rnf7	RNF7	RNF7	RNF7	Rnf7
mikado.WCK01_AAH20201022_F8-rsc00094G201	GRK7	NA	Grk7	Grk7	Grk7	GRK7	GRK7	GRK7	NA
mikado.WCK01_AAH20201022_F8-rsc00094G202	ATP1B3	Atp1b3	Atp1b3	Atp1b3;LOC107153662	Atp1b3	ATP1B3	ATP1B3-1	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G203	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G204	TFDP2	Tfdp2	Tfdp2	Tfdp2	Tfdp2	TFDP2	TFDP2	TFDP2	Tfdp2
mikado.WCK01_AAH20201022_F8-rsc00094G205	GK5	Gk5	Gk5;LOC114104759	Gk5	Gk5	GK5	GK5	GK5	Gk5
mikado.WCK01_AAH20201022_F8-rsc00094G206	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G207	XRN1	Xrn1	Xrn1	Xrn1	Xrn1	XRN1	XRN1	XRN1	Xrn1
mikado.WCK01_AAH20201022_F8-rsc00094G208	ATR	Atr	Atr	Atr	Atr	ATR	ATR	ATR	Atr
mikado.WCK01_AAH20201022_F8-rsc00094G209	PLS1	Pls1	Pls1	Pls1	Pls1	PLS1	PLS1	PLS1	Pls1
mikado.WCK01_AAH20201022_F8-rsc00094G210	TRPC1	Trpc1	Trpc1	Trpc1	Trpc1	TRPC1	TRPC1	TRPC1	Trpc1
mikado.WCK01_AAH20201022_F8-rsc00094G211	PCOLCE2	Pcolce2	Pcolce2	Pcolce2	Pcolce2	PCOLCE2	PCOLCE2	PCOLCE2	Pcolce2
mikado.WCK01_AAH20201022_F8-rsc00094G212	PAQR9	Paqr9	Paqr9	Paqr9	Paqr9	PAQR9	PAQR9	PAQR9	Paqr9
mikado.WCK01_AAH20201022_F8-rsc00094G214	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G215	U2SURP	U2surp	U2surp	U2surp	U2surp	U2SURP	U2SURP	U2SURP	U2surp
mikado.WCK01_AAH20201022_F8-rsc00094G216	CHST2	Chst2	Chst2	Chst2	Chst2	CHST2	CHST2	CHST2	Chst2
mikado.WCK01_AAH20201022_F8-rsc00094G217	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G218	SLC9A9	Slc9a9	Slc9a9	Slc9a9	Slc9a9	SLC9A9	SLC9A9	SLC9A9	Slc9a9
mikado.WCK01_AAH20201022_F8-rsc00094G219	DIPK2A	Dipk2a	Dipk2a	LOC107143335	CUNH3orf58	DIPK2A	DIPK2A	DIPK2A	Dipk2a
mikado.WCK01_AAH20201022_F8-rsc00094G220	ILRUN	Ilrun	Ilrun	LOC107143818	CUNH6orf106	ILRUN	ILRUN-1	NA	Ilrun
mikado.WCK01_AAH20201022_F8-rsc00094G221	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G222	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G223	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G225	PLOD2	Plod2	Plod2	Plod2	Plod2	PLOD2	PLOD2	PLOD2	Plod2
mikado.WCK01_AAH20201022_F8-rsc00094G226	PLSCR4	Plscr4	Plscr4	Plscr4	Plscr4	PLSCR4	PLSCR4	PLSCR4	Plscr4
mikado.WCK01_AAH20201022_F8-rsc00094G227	NA	NA	LOC114091404	NA	NA	LOC114091404	LOC114091404	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G228	NA	NA	LOC114091307	LOC107143332	LOC106144900	LOC114091307	LOC114091307	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G229	PLSCR1	Plscr1	Plscr1	Plscr1	Plscr1	PLSCR1	PLSCR1	PLSCR1	Plscr1
mikado.WCK01_AAH20201022_F8-rsc00094G230	PLSCR5	Plscr5	Plscr5	Plscr5	Plscr5	PLSCR5	PLSCR5	PLSCR5	Plscr5
mikado.WCK01_AAH20201022_F8-rsc00094G231	ZIC1	Zic1	Zic1	Zic1	Zic1	ZIC1	ZIC1	ZIC1	Zic1
mikado.WCK01_AAH20201022_F8-rsc00094G232	ZIC4	Zic4	Zic4	Zic4	Zic4	ZIC4	ZIC4	ZIC4	Zic4
mikado.WCK01_AAH20201022_F8-rsc00094G237	AGTR1	Agtr1b;Agtr1a	Agtr1	Agtr1	Agtr1	AGTR1	AGTR1	AGTR1	Agtr1b;Agtr1a
mikado.WCK01_AAH20201022_F8-rsc00094G238	CPB1	Cpb1	Cpb1	Cpb1	Cpb1	CPB1	CPB1	CPB1	Cpb1
mikado.WCK01_AAH20201022_F8-rsc00094G239	CPA3	Cpa3	Cpa3	Cpa3	Cpa3	CPA3	CPA3	CPA3	Cpa3
mikado.WCK01_AAH20201022_F8-rsc00094G240	GYG1	Gyg	Gyg1	Gyg1	Gyg1	GYG1	GYG1	GYG1	Gyg
mikado.WCK01_AAH20201022_F8-rsc00094G241	HPS3	Hps3	Hps3	Hps3	Hps3	HPS3	HPS3	HPS3	Hps3
mikado.WCK01_AAH20201022_F8-rsc00094G242	HLTF	Hltf	Hltf	Hltf	Hltf	HLTF	HLTF	HLTF	Hltf
mikado.WCK01_AAH20201022_F8-rsc00094G243	CP	Cp	Cp	Cp	Cp	CP	CP	CP	Cp
mikado.WCK01_AAH20201022_F8-rsc00094G244	ERV3-1	NA	NA	NA	Mar1	ERV3-1	ERV3-1	ERV3-1	NA
mikado.WCK01_AAH20201022_F8-rsc00094G245	TM4SF18	NA	Tm4sf18	Tm4sf18	Tm4sf18	TM4SF18	TM4SF18	TM4SF18	NA
mikado.WCK01_AAH20201022_F8-rsc00094G246	TM4SF1	Tm4sf1	Tm4sf1	Tm4sf1	Tm4sf1	TM4SF1	TM4SF1	TM4SF1	Tm4sf1
mikado.WCK01_AAH20201022_F8-rsc00094G247	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G248	TM4SF4	Tm4sf4	Tm4sf4	Tm4sf4	Tm4sf4	TM4SF4	TM4SF4	TM4SF4	Tm4sf4
mikado.WCK01_AAH20201022_F8-rsc00094G249	IL12A	Il12a	Il12a	Il12a	Il12a	IL12A	IL12A	IL12A	Il12a
mikado.WCK01_AAH20201022_F8-rsc00094G250	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G251	IQCJ-SCHIP1;SCHIP1	Iqschfp;Schip1	LOC114091339	NA	LOC101961715	IQCJ-SCHIP1;SCHIP1	IQCJ-SCHIP1;SCHIP1	IQCJ-SCHIP1;SCHIP1	Iqschfp;Schip1
mikado.WCK01_AAH20201022_F8-rsc00094G252	MFSD1	Mfsd1	Mfsd1	Mfsd1	Mfsd1	MFSD1	MFSD1	MFSD1	Mfsd1
mikado.WCK01_AAH20201022_F8-rsc00094G253	RARRES1	Rarres1	Rarres1	Rarres1	Rarres1	RARRES1	RARRES1	RARRES1	Rarres1
mikado.WCK01_AAH20201022_F8-rsc00094G254	LXN	Lxn	Lxn	Lxn	Lxn	LXN	LXN	LXN	Lxn
mikado.WCK01_AAH20201022_F8-rsc00094G255	GFM1	Gfm1	Gfm1	Gfm1	Gfm1	GFM1	GFM1	GFM1	Gfm1
mikado.WCK01_AAH20201022_F8-rsc00094G256	NA	NA	Mlf1	Mlf1	Mlf1	Mlf1	Mlf1	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G257	SHOX2	Shox2	Shox2	NA	Shox2	SHOX2	SHOX2	SHOX2	Shox2
mikado.WCK01_AAH20201022_F8-rsc00094G258	RSRC1	Rsrc1	Rsrc1	LOC107143128	LOC110598180	RSRC1	RSRC1	RSRC1	Rsrc1
mikado.WCK01_AAH20201022_F8-rsc00094G259	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G260	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G261	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G262	VEPH1	Veph1	Veph1	Veph1	Veph1	VEPH1	VEPH1	VEPH1	Veph1
mikado.WCK01_AAH20201022_F8-rsc00094G263	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G264	PTX3	Ptx3	Ptx3	Ptx3	Ptx3	PTX3	PTX3	PTX3	Ptx3
mikado.WCK01_AAH20201022_F8-rsc00094G265	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G266	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G267	CCNL1	Ccnl1	Ccnl1	Ccnl1	Ccnl1	CCNL1	CCNL1	CCNL1	Ccnl1
mikado.WCK01_AAH20201022_F8-rsc00094G268	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G270	LEKR1	Lekr1	Lekr1	Lekr1	Lekr1	LEKR1	LEKR1	LEKR1	Lekr1
mikado.WCK01_AAH20201022_F8-rsc00094G271	TIPARP	Tiparp	Tiparp	Tiparp	Tiparp	TIPARP	TIPARP	TIPARP	Tiparp
mikado.WCK01_AAH20201022_F8-rsc00094G272	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G273	SSR3	Ssr3	Ssr3	NA	Ssr3	SSR3	SSR3	SSR3	Ssr3
mikado.WCK01_AAH20201022_F8-rsc00094G274	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G275	KCNAB1	Kcnab1	Kcnab1	NA	Kcnab1	KCNAB1	KCNAB1	KCNAB1	Kcnab1
mikado.WCK01_AAH20201022_F8-rsc00094G276	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G277	NA	Vmn2r1;Vmn2r6;Vmn2r4;Vmn2r7;Vmn2r3;Vmn2r5;Vmn2r2	LOC114091394	LOC107143127	LOC101967664	Vmn2r1;Vmn2r6;Vmn2r4;Vmn2r7;Vmn2r3;Vmn2r5;Vmn2r2	Vmn2r1;Vmn2r6;Vmn2r4;Vmn2r7;Vmn2r3;Vmn2r5;Vmn2r2	NA	Vmn2r1;Vmn2r6;Vmn2r4;Vmn2r7;Vmn2r3;Vmn2r5;Vmn2r2
mikado.WCK01_AAH20201022_F8-rsc00094G278	GMPS	Gmps	Gmps	Gmps	Gmps	GMPS	GMPS	GMPS	Gmps
mikado.WCK01_AAH20201022_F8-rsc00094G279	SLC33A1	Slc33a1	Slc33a1	Slc33a1	Slc33a1	SLC33A1	SLC33A1	SLC33A1	Slc33a1
mikado.WCK01_AAH20201022_F8-rsc00094G280	C3orf33	E130311K13Rik	CUNH3orf33	LOC107143296	CUNH3orf33	C3orf33	C3orf33	C3orf33	E130311K13Rik
mikado.WCK01_AAH20201022_F8-rsc00094G281	PLCH1	Plch1	Plch1	Plch1	Plch1	PLCH1	PLCH1	PLCH1	Plch1
mikado.WCK01_AAH20201022_F8-rsc00094G282	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G283	MME	Mme	Mme	Mme	Mme	MME	MME	MME	Mme
mikado.WCK01_AAH20201022_F8-rsc00094G284	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G285	GPR149	Gpr149	Gpr149	Gpr149	Gpr149	GPR149	GPR149	GPR149	Gpr149
mikado.WCK01_AAH20201022_F8-rsc00094G286	DHX36	Dhx36	Dhx36	Dhx36	Dhx36	DHX36	DHX36	DHX36	Dhx36
mikado.WCK01_AAH20201022_F8-rsc00094G287	ARHGEF26	Arhgef26	Arhgef26	Arhgef26	Arhgef26	ARHGEF26	ARHGEF26	ARHGEF26	Arhgef26
mikado.WCK01_AAH20201022_F8-rsc00094G288	RAP2B	Rap2b	Rap2b	Rap2b	Rap2b	RAP2B	RAP2B	RAP2B	Rap2b
mikado.WCK01_AAH20201022_F8-rsc00094G290	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00094G292	P2RY1	P2ry1	P2ry1	P2ry1	P2ry1	P2RY1	P2RY1	P2RY1	P2ry1
mikado.WCK01_AAH20201022_F8-rsc00094G293	MBNL1	Mbnl1	NA	Mbnl1	Mbnl1	MBNL1	MBNL1	MBNL1	Mbnl1
mikado.WCK01_AAH20201022_F8-rsc00094G294	SUCNR1	Sucnr1	Sucnr1	Sucnr1	Sucnr1	SUCNR1	SUCNR1	SUCNR1	Sucnr1
